sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
251400020_,шт,Алматы,2025-10-09,20000112050,49.0,32,180,1.0,2.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,55.0,False,monthly_and_transactions_not_reconciled
251400020_,шт,Алматы,2026-01-08,20000001194,58.0,28,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,True,59.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400020_,шт,Алматы,2026-02-16,20000016517,9.0,20,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,True,9.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400020_,шт,Алматы,2026-04-15,20000038520,99.0,16,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,True,100.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400021_,шт,Алматы,2025-10-22,20000118106,10.0,14,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,True,11.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400028_,шт,Алматы,2026-02-28,20000021633,8.0,15,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,13.0,False,monthly_and_transactions_not_reconciled
251400028_,шт,Алматы,2026-09-03,20000102514,10.0,10,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
251400030_,шт,Алматы,2026-03-27,30000000729,10.0,54,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,True,17.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400032_,шт,Алматы,2026-08-11,20000090706,9.0,12,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,True,11.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400032_,шт,Алматы,2026-09-18,20000109806,13.0,12,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
251400036_,шт,Алматы,2026-09-03,20000102514,9.0,9,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
251400038_,шт,Алматы,2026-07-17,30000001979,10.0,22,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,14.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400040_,шт,Алматы,2025-08-22,20000090911,12.0,14,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,True,15.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400040_,шт,Алматы,2025-09-25,20000105869,8.0,15,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,8.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400045_,шт,Алматы,2026-09-15,20000108130,12.0,14,180,1.0,8.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
251400046_,шт,Алматы,2025-09-18,20000102671,12.0,22,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,27.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400046_,шт,Алматы,2025-09-25,20000105869,12.0,23,180,1.0,7.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,27.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400047_,шт,Алматы,2025-09-25,20000105869,12.0,22,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,15.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400047_,шт,Алматы,2025-11-05,20000123956,20.0,18,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,True,30.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400051_,шт,Алматы,2025-06-20,20000063692,20.0,20,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,True,27.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400051_,шт,Алматы,2025-09-12,20000100080,18.0,19,180,1.0,9.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,20.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400051_,шт,Алматы,2025-11-04,20000123235,35.0,17,180,2.0,9.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,113.0,False,monthly_and_transactions_not_reconciled
251400051_,шт,Алматы,2025-11-17,20000129219,44.0,21,180,2.0,9.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,113.0,False,monthly_and_transactions_not_reconciled
251400051_,шт,Алматы,2025-12-26,20000147557,35.0,20,180,2.0,11.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,True,44.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400051_,шт,Алматы,2026-09-09,20000104880,38.0,15,180,2.0,9.0,16.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
251400052_,шт,Алматы,2026-05-19,20000051956,16.0,14,180,1.0,1.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,17.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400056_,шт,Алматы,2025-05-30,20000055161,17.0,11,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,27.0,False,monthly_and_transactions_not_reconciled
251400056_,шт,Алматы,2025-06-23,20000064793,10.0,15,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,18.0,False,monthly_and_transactions_not_reconciled
251400065_,шт,Алматы,2025-09-11,20000099688,17.0,8,180,1.0,4.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,17.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400106_,шт,Алматы,2026-01-06,20000000782,9.0,15,180,1.0,3.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,True,20.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400106_,шт,Алматы,2026-01-23,20000007279,11.0,15,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,True,20.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400143_,шт,Алматы,2025-05-16,20000048681,12.0,8,180,1.0,2.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,True,18.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400143_,шт,Алматы,2025-10-23,20000118845,14.0,36,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,True,22.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400143_,шт,Алматы,2026-03-04,20000022735,14.0,28,180,1.0,2.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,True,23.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400144_,шт,Алматы,2025-09-19,20000103041,10.0,26,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,14.0,False,monthly_and_transactions_not_reconciled
251400144_,шт,Алматы,2026-03-04,20000022735,10.0,22,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,True,12.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400144_,шт,Алматы,2026-06-16,20000063963,15.0,22,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,21.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
251400146_,шт,Алматы,2025-08-20,20000089889,9.0,9,180,1.0,5.0,8.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,True,13.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100138_,шт,Алматы,2025-02-06,20000011544,370.0,21,180,40.0,170.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,2175.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-02-20,20000016646,1000.0,28,180,40.0,180.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,2175.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-04-04,20000032288,600.0,49,180,50.0,180.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,1388.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-08-01,20000081944,600.0,104,180,30.0,290.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,1241.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-08-25,20000091973,300.0,97,180,25.0,210.0,200.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,1241.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-09-22,20000103708,400.0,102,180,24.5,210.0,196.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,1451.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100138_,шт,Алматы,2025-10-31,20000122080,600.0,108,180,20.0,311.75,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,1475.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2025-11-07,20000125079,470.0,108,180,20.0,311.75,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1209.0,False,monthly_and_transactions_not_reconciled
260100138_,шт,Алматы,2026-07-03,20000073183,400.0,131,180,20.0,290.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,1567.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100138_,шт,Алматы,2026-07-30,20000085518,600.0,148,180,20.0,290.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,1567.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100140_,шт,Алматы,2025-01-22,20000006442,100.0,12,180,9.0,43.75,72.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,True,510.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100140_,шт,Алматы,2025-02-17,20000016235,100.0,28,180,10.0,62.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,516.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-03-15,20000025576,114.0,45,180,12.0,102.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-03-20,20000027698,200.0,50,180,13.5,100.5,108.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-03-31,20000030020,100.0,53,180,12.0,96.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-04-23,20000039736,200.0,76,180,15.0,91.5,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,1110.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-04-26,20000041122,200.0,83,180,15.0,110.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,1110.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-05-21,20000050702,300.0,101,180,16.0,130.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,773.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-08-19,20000089559,200.0,154,180,15.0,102.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,885.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-08-22,20000091062,200.0,156,180,15.0,94.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,885.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-09-09,20000098322,120.0,164,180,15.0,90.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2089.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-09-18,20000101940,500.0,174,180,15.5,90.0,124.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2089.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-09-22,20000103802,124.0,179,180,15.0,90.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2089.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-09-29,20000106191,300.0,184,180,16.0,94.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2089.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2025-10-30,20000121275,200.0,187,180,16.0,90.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,918.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-03-18,20000028037,160.0,138,180,15.0,96.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,561.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-04-28,20000043247,150.0,125,180,12.0,96.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,990.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-04-30,20000045271,200.0,123,180,15.0,93.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,990.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-05-08,20000048059,130.0,125,180,15.0,90.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,1068.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100140_,шт,Алматы,2026-07-16,20000078551,150.0,154,180,15.5,86.0,124.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1520.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-07-31,20000086030,360.0,174,180,16.0,90.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1520.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-08-17,20000093743,227.0,184,180,15.5,90.0,124.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,1754.0,False,monthly_and_transactions_not_reconciled
260100140_,шт,Алматы,2026-08-21,20000096400,948.0,191,180,16.0,90.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,1754.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-01-15,30000000160,400.0,15,180,50.0,340.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,2192.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-04-09,20000034056,400.0,46,180,40.0,155.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,2089.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-05-15,20000048032,400.0,84,180,30.0,210.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,1664.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-06-09,20000058581,196.0,117,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1763.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-06-30,20000068099,200.0,152,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,1763.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-07-08,20000070731,400.0,158,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,2039.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-07-09,20000070915,200.0,156,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,2039.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-08-01,20000081944,400.0,178,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,3129.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-08-06,20000083967,400.0,186,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,3129.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-08-12,20000086384,400.0,199,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,3129.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-08-25,20000091973,300.0,217,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,3129.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-08-28,20000093468,400.0,224,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,3129.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-09-03,30000032960,200.0,229,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2292.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-09-22,20000103723,250.0,237,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2292.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-09-22,20000103802,198.0,237,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2292.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-09-24,20000104919,400.0,241,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,2292.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-10-04,20000109777,200.0,247,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2491.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-10-06,20000108309,200.0,249,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2491.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-10-24,20000118924,200.0,264,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2491.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-10-31,20000122267,400.0,268,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,2491.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-11-12,20000127341,400.0,271,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1723.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-12-09,20000139876,1000.0,284,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,2952.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-12-20,20000144888,400.0,280,180,20.0,176.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,2952.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2025-12-26,20000147675,400.0,280,180,20.0,176.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,2952.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-02-03,20000011694,400.0,262,180,20.0,125.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,True,1043.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-02-05,20000012451,400.0,261,180,20.0,130.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,True,1043.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-03-13,20000026045,200.0,234,180,20.0,90.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,1420.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-03-31,20000031367,200.0,226,180,20.0,90.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,1420.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-05-19,20000051892,200.0,201,180,18.0,90.0,144.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,1452.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-05-22,20000053976,200.0,204,180,17.0,95.0,136.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,True,1452.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-07-03,20000073183,200.0,205,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,2780.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-07-07,20000073821,400.0,207,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,2780.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-07-23,20000081114,200.0,226,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,2780.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-07-31,20000086188,200.0,234,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,True,2780.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100153_,шт,Алматы,2026-08-14,20000092749,300.0,250,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,2900.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-08-17,20000093743,228.0,255,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,2900.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-08-21,20000096400,556.0,259,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,2900.0,False,monthly_and_transactions_not_reconciled
260100153_,шт,Алматы,2026-09-03,20000101322,200.0,276,180,20.0,170.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
260100154_,шт,Алматы,2025-09-19,20000103073,180.0,68,180,15.0,71.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,488.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100154_,шт,Алматы,2025-12-15,20000142368,168.0,93,180,16.0,82.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,474.0,False,monthly_and_transactions_not_reconciled
260100154_,шт,Алматы,2026-06-22,20000066320,168.0,65,180,15.0,66.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,True,439.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100154_,шт,Алматы,2026-08-21,20000096400,195.0,88,180,16.0,96.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,True,560.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100154_,шт,Алматы,2026-09-01,20000101207,240.0,91,180,16.0,96.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
260100155_,шт,Алматы,2025-05-16,20000048545,320.0,35,180,20.0,92.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,631.0,False,monthly_and_transactions_not_reconciled
260100155_,шт,Алматы,2025-09-24,20000105094,264.0,82,180,16.0,90.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,True,588.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
260100155_,шт,Алматы,2025-12-12,20000141495,300.0,93,180,15.0,90.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,590.0,False,monthly_and_transactions_not_reconciled
260100155_,шт,Алматы,2026-05-04,20000045806,338.0,54,180,19.0,66.0,152.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,670.0,False,monthly_and_transactions_not_reconciled
260100155_,шт,Алматы,2026-08-21,20000096400,299.0,78,180,16.0,87.0,128.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,True,658.0,True,quantity_matches_but_scope_customer_and_exception_not_confirmed
