sku,month,stock_qty_raw,stock_status
VS516-252-18,2025-09-01,,blank
VS516-252-18,2025-10-01,,blank
VS516-252-18,2025-11-01,,blank
VS516-252-18,2025-12-01,,blank
VS516-252-18,2026-01-01,14.0,observed
VS516-252-18,2026-02-01,14.0,observed
VS516-252-18,2026-03-01,14.0,observed
VS516-252-18,2026-04-01,14.0,observed
VS516-252-18,2026-05-01,14.0,observed
VS516-252-18,2026-06-01,14.0,observed
VS516-252-18,2026-07-01,14.0,observed
VS516-252-18,2026-08-01,14.0,observed
VS516-252-18,2026-09-01,14.0,observed
030200198_,2024-01-01,,blank
030200198_,2024-02-01,,blank
030200198_,2024-03-01,,blank
030200198_,2024-04-01,,blank
030200198_,2024-05-01,,blank
030200198_,2024-06-01,,blank
030200198_,2024-07-01,,blank
030200198_,2024-08-01,,blank
030200198_,2024-09-01,,blank
030200198_,2024-10-01,,blank
030200198_,2024-11-01,,blank
030200198_,2024-12-01,,blank
030200198_,2025-01-01,,blank
030200198_,2025-02-01,,blank
030200198_,2025-03-01,,blank
030200198_,2025-04-01,,blank
030200198_,2025-05-01,,blank
030200198_,2025-06-01,10.0,observed
030200198_,2025-07-01,10.0,observed
030200198_,2025-08-01,10.0,observed
030200198_,2025-09-01,10.0,observed
030200198_,2025-10-01,10.0,observed
030200198_,2025-11-01,10.0,observed
030200198_,2025-12-01,,blank
030200198_,2026-01-01,,blank
030200198_,2026-02-01,,blank
030200198_,2026-03-01,,blank
030200198_,2026-04-01,,blank
030200198_,2026-05-01,,blank
030200198_,2026-06-01,,blank
030200198_,2026-07-01,,blank
030200198_,2026-08-01,,blank
030200198_,2026-09-01,,blank
S56-043-BI,2024-01-01,,blank
S56-043-BI,2024-02-01,,blank
S56-043-BI,2024-03-01,,blank
S56-043-BI,2024-04-01,,blank
S56-043-BI,2024-05-01,,blank
S56-043-BI,2024-06-01,,blank
S56-043-BI,2024-07-01,,blank
S56-043-BI,2024-08-01,60.0,observed
S56-043-BI,2024-09-01,60.0,observed
S56-043-BI,2024-10-01,60.0,observed
S56-043-BI,2024-11-01,60.0,observed
S56-043-BI,2024-12-01,60.0,observed
S56-043-BI,2025-01-01,60.0,observed
S56-043-BI,2025-02-01,,blank
S56-043-BI,2025-03-01,,blank
S56-043-BI,2025-04-01,,blank
S56-043-BI,2025-05-01,,blank
S56-043-BI,2025-06-01,,blank
S56-043-BI,2025-07-01,,blank
S56-043-BI,2025-08-01,,blank
S56-043-BI,2025-09-01,,blank
S56-043-BI,2025-10-01,,blank
S56-043-BI,2025-11-01,,blank
S56-043-BI,2025-12-01,,blank
S56-043-BI,2026-01-01,,blank
S56-043-BI,2026-02-01,,blank
S56-043-BI,2026-03-01,,blank
S56-043-BI,2026-04-01,,blank
S56-043-BI,2026-05-01,,blank
S56-043-BI,2026-06-01,,blank
S56-043-BI,2026-07-01,,blank
S56-043-BI,2026-08-01,,blank
S56-043-BI,2026-09-01,,blank
WDE000431,2024-01-01,,blank
WDE000431,2024-02-01,,blank
WDE000431,2024-03-01,,blank
WDE000431,2024-04-01,,blank
WDE000431,2024-05-01,,blank
WDE000431,2024-06-01,,blank
WDE000431,2024-07-01,,blank
WDE000431,2024-08-01,26.0,observed
WDE000431,2024-09-01,26.0,observed
WDE000431,2024-10-01,26.0,observed
WDE000431,2024-11-01,26.0,observed
WDE000431,2024-12-01,26.0,observed
WDE000431,2025-01-01,26.0,observed
WDE000431,2025-02-01,,blank
WDE000431,2025-03-01,,blank
WDE000431,2025-04-01,,blank
WDE000431,2025-05-01,,blank
WDE000431,2025-06-01,,blank
WDE000431,2025-07-01,,blank
WDE000431,2025-08-01,,blank
WDE000431,2025-09-01,,blank
WDE000431,2025-10-01,,blank
WDE000431,2025-11-01,,blank
WDE000431,2025-12-01,,blank
WDE000431,2026-01-01,,blank
WDE000431,2026-02-01,,blank
WDE000431,2026-03-01,,blank
WDE000431,2026-04-01,,blank
WDE000431,2026-05-01,,blank
WDE000431,2026-06-01,,blank
WDE000431,2026-07-01,,blank
WDE000431,2026-08-01,,blank
WDE000431,2026-09-01,,blank
WDE000436,2024-01-01,,blank
WDE000436,2024-02-01,,blank
WDE000436,2024-03-01,,blank
WDE000436,2024-04-01,,blank
WDE000436,2024-05-01,,blank
WDE000436,2024-06-01,,blank
WDE000436,2024-07-01,,blank
WDE000436,2024-08-01,1.0,observed
WDE000436,2024-09-01,1.0,observed
WDE000436,2024-10-01,1.0,observed
WDE000436,2024-11-01,1.0,observed
WDE000436,2024-12-01,1.0,observed
WDE000436,2025-01-01,1.0,observed
WDE000436,2025-02-01,,blank
WDE000436,2025-03-01,,blank
WDE000436,2025-04-01,,blank
WDE000436,2025-05-01,,blank
WDE000436,2025-06-01,,blank
WDE000436,2025-07-01,,blank
WDE000436,2025-08-01,,blank
WDE000436,2025-09-01,,blank
WDE000436,2025-10-01,,blank
WDE000436,2025-11-01,,blank
WDE000436,2025-12-01,,blank
WDE000436,2026-01-01,,blank
WDE000436,2026-02-01,,blank
WDE000436,2026-03-01,,blank
WDE000436,2026-04-01,,blank
WDE000436,2026-05-01,,blank
WDE000436,2026-06-01,,blank
WDE000436,2026-07-01,,blank
WDE000436,2026-08-01,,blank
WDE000436,2026-09-01,,blank
300200956_,2024-01-01,,blank
300200956_,2024-02-01,,blank
300200956_,2024-03-01,,blank
300200956_,2024-04-01,,blank
300200956_,2024-05-01,,blank
300200956_,2024-06-01,,blank
300200956_,2024-07-01,,blank
300200956_,2024-08-01,,blank
300200956_,2024-09-01,,blank
300200956_,2024-10-01,3.0,observed
300200956_,2024-11-01,,blank
300200956_,2024-12-01,,blank
300200956_,2025-01-01,,blank
300200956_,2025-02-01,,blank
300200956_,2025-03-01,,blank
300200956_,2025-04-01,,blank
300200956_,2025-05-01,,blank
300200956_,2025-06-01,,blank
300200956_,2025-07-01,,blank
300200956_,2025-08-01,,blank
300200956_,2025-09-01,,blank
300200956_,2025-10-01,,blank
300200956_,2025-11-01,,blank
300200956_,2025-12-01,,blank
300200956_,2026-01-01,,blank
300200956_,2026-02-01,,blank
300200956_,2026-03-01,,blank
300200956_,2026-04-01,,blank
300200956_,2026-05-01,,blank
300200956_,2026-06-01,,blank
300200956_,2026-07-01,,blank
300200956_,2026-08-01,,blank
300200956_,2026-09-01,,blank
300200718_,2024-01-01,118.0,observed
300200718_,2024-02-01,118.0,observed
300200718_,2024-03-01,1543.0,observed
300200718_,2024-04-01,1415.0,observed
300200718_,2024-05-01,1029.0,observed
300200718_,2024-06-01,689.0,observed
300200718_,2024-07-01,298.0,observed
300200718_,2024-08-01,1298.0,observed
300200718_,2024-09-01,1229.0,observed
300200718_,2024-10-01,1133.0,observed
300200718_,2024-11-01,1126.0,observed
300200718_,2024-12-01,1022.0,observed
300200718_,2025-01-01,1045.0,observed
300200718_,2025-02-01,1033.0,observed
300200718_,2025-03-01,937.0,observed
300200718_,2025-04-01,1265.0,observed
300200718_,2025-05-01,2839.0,observed
300200718_,2025-06-01,2078.0,observed
300200718_,2025-07-01,2024.0,observed
300200718_,2025-08-01,1942.0,observed
300200718_,2025-09-01,1434.0,observed
300200718_,2025-10-01,1512.0,observed
300200718_,2025-11-01,1604.0,observed
300200718_,2025-12-01,1963.0,observed
300200718_,2026-01-01,1713.0,observed
300200718_,2026-02-01,1629.0,observed
300200718_,2026-03-01,1314.0,observed
300200718_,2026-04-01,1046.0,observed
300200718_,2026-05-01,1061.0,observed
300200718_,2026-06-01,940.0,observed
300200718_,2026-07-01,936.0,observed
300200718_,2026-08-01,744.0,observed
300200718_,2026-09-01,496.0,observed
300200719_,2024-01-01,5.0,observed
300200719_,2024-02-01,1.0,observed
300200719_,2024-03-01,51.0,observed
300200719_,2024-04-01,51.0,observed
300200719_,2024-05-01,15.0,observed
300200719_,2024-06-01,15.0,observed
300200719_,2024-07-01,15.0,observed
300200719_,2024-08-01,73.0,observed
300200719_,2024-09-01,1.0,observed
300200719_,2024-10-01,42.0,observed
300200719_,2024-11-01,39.0,observed
300200719_,2024-12-01,64.0,observed
300200719_,2025-01-01,38.0,observed
300200719_,2025-02-01,53.0,observed
300200719_,2025-03-01,56.0,observed
300200719_,2025-04-01,166.0,observed
300200719_,2025-05-01,146.0,observed
300200719_,2025-06-01,136.0,observed
300200719_,2025-07-01,136.0,observed
300200719_,2025-08-01,136.0,observed
300200719_,2025-09-01,136.0,observed
300200719_,2025-10-01,128.0,observed
300200719_,2025-11-01,15.0,observed
300200719_,2025-12-01,75.0,observed
300200719_,2026-01-01,55.0,observed
300200719_,2026-02-01,69.0,observed
300200719_,2026-03-01,19.0,observed
300200719_,2026-04-01,48.0,observed
300200719_,2026-05-01,68.0,observed
300200719_,2026-06-01,63.0,observed
300200719_,2026-07-01,63.0,observed
300200719_,2026-08-01,88.0,observed
300200719_,2026-09-01,88.0,observed
300200720_,2024-01-01,,blank
300200720_,2024-02-01,,blank
300200720_,2024-03-01,54.0,observed
300200720_,2024-04-01,43.0,observed
300200720_,2024-05-01,155.0,observed
300200720_,2024-06-01,45.0,observed
300200720_,2024-07-01,2.0,observed
300200720_,2024-08-01,138.0,observed
300200720_,2024-09-01,133.0,observed
300200720_,2024-10-01,141.0,observed
300200720_,2024-11-01,125.0,observed
300200720_,2024-12-01,128.0,observed
300200720_,2025-01-01,179.0,observed
300200720_,2025-02-01,183.0,observed
300200720_,2025-03-01,160.0,observed
300200720_,2025-04-01,143.0,observed
300200720_,2025-05-01,352.0,observed
300200720_,2025-06-01,329.0,observed
300200720_,2025-07-01,315.0,observed
300200720_,2025-08-01,279.0,observed
300200720_,2025-09-01,271.0,observed
300200720_,2025-10-01,256.0,observed
300200720_,2025-11-01,215.0,observed
300200720_,2025-12-01,168.0,observed
300200720_,2026-01-01,127.0,observed
300200720_,2026-02-01,134.0,observed
300200720_,2026-03-01,109.0,observed
300200720_,2026-04-01,109.0,observed
300200720_,2026-05-01,116.0,observed
300200720_,2026-06-01,113.0,observed
300200720_,2026-07-01,54.0,observed
300200720_,2026-08-01,72.0,observed
300200720_,2026-09-01,20.0,observed
300200721_,2024-01-01,,blank
300200721_,2024-02-01,,blank
300200721_,2024-03-01,18.0,observed
300200721_,2024-04-01,18.0,observed
300200721_,2024-05-01,47.0,observed
300200721_,2024-06-01,47.0,observed
300200721_,2024-07-01,42.0,observed
300200721_,2024-08-01,47.0,observed
300200721_,2024-09-01,46.0,observed
300200721_,2024-10-01,46.0,observed
300200721_,2024-11-01,46.0,observed
300200721_,2024-12-01,36.0,observed
300200721_,2025-01-01,35.0,observed
300200721_,2025-02-01,35.0,observed
300200721_,2025-03-01,32.0,observed
300200721_,2025-04-01,32.0,observed
300200721_,2025-05-01,12.0,observed
300200721_,2025-06-01,12.0,observed
300200721_,2025-07-01,11.0,observed
300200721_,2025-08-01,21.0,observed
300200721_,2025-09-01,21.0,observed
300200721_,2025-10-01,21.0,observed
300200721_,2025-11-01,21.0,observed
300200721_,2025-12-01,12.0,observed
300200721_,2026-01-01,2.0,observed
300200721_,2026-02-01,6.0,observed
300200721_,2026-03-01,16.0,observed
300200721_,2026-04-01,6.0,observed
300200721_,2026-05-01,5.0,observed
300200721_,2026-06-01,16.0,observed
300200721_,2026-07-01,11.0,observed
300200721_,2026-08-01,13.0,observed
300200721_,2026-09-01,11.0,observed
300200722_,2024-01-01,8.0,observed
300200722_,2024-02-01,8.0,observed
300200722_,2024-03-01,72.0,observed
300200722_,2024-04-01,60.0,observed
300200722_,2024-05-01,111.0,observed
300200722_,2024-06-01,85.0,observed
300200722_,2024-07-01,75.0,observed
300200722_,2024-08-01,99.0,observed
300200722_,2024-09-01,113.0,observed
300200722_,2024-10-01,115.0,observed
300200722_,2024-11-01,100.0,observed
300200722_,2024-12-01,72.0,observed
300200722_,2025-01-01,89.0,observed
300200722_,2025-02-01,94.0,observed
300200722_,2025-03-01,54.0,observed
300200722_,2025-04-01,70.0,observed
300200722_,2025-05-01,213.0,observed
300200722_,2025-06-01,196.0,observed
300200722_,2025-07-01,160.0,observed
300200722_,2025-08-01,148.0,observed
300200722_,2025-09-01,134.0,observed
300200722_,2025-10-01,114.0,observed
300200722_,2025-11-01,100.0,observed
300200722_,2025-12-01,100.0,observed
300200722_,2026-01-01,65.0,observed
300200722_,2026-02-01,82.0,observed
300200722_,2026-03-01,67.0,observed
300200722_,2026-04-01,72.0,observed
300200722_,2026-05-01,70.0,observed
300200722_,2026-06-01,65.0,observed
300200722_,2026-07-01,51.0,observed
300200722_,2026-08-01,56.0,observed
300200722_,2026-09-01,9.0,observed
300200777_,2024-01-01,,blank
300200777_,2024-02-01,,blank
300200777_,2024-03-01,,blank
300200777_,2024-04-01,,blank
300200777_,2024-05-01,,blank
300200777_,2024-06-01,77.0,observed
300200777_,2024-07-01,41.0,observed
300200777_,2024-08-01,60.0,observed
300200777_,2024-09-01,165.0,observed
300200777_,2024-10-01,202.0,observed
300200777_,2024-11-01,166.0,observed
300200777_,2024-12-01,108.0,observed
300200777_,2025-01-01,86.0,observed
300200777_,2025-02-01,157.0,observed
300200777_,2025-03-01,136.0,observed
300200777_,2025-04-01,384.0,observed
300200777_,2025-05-01,312.0,observed
300200777_,2025-06-01,271.0,observed
300200777_,2025-07-01,271.0,observed
300200777_,2025-08-01,232.0,observed
300200777_,2025-09-01,236.0,observed
300200777_,2025-10-01,221.0,observed
300200777_,2025-11-01,245.0,observed
300200777_,2025-12-01,224.0,observed
300200777_,2026-01-01,218.0,observed
300200777_,2026-02-01,210.0,observed
300200777_,2026-03-01,185.0,observed
300200777_,2026-04-01,177.0,observed
300200777_,2026-05-01,142.0,observed
300200777_,2026-06-01,128.0,observed
300200777_,2026-07-01,105.0,observed
300200777_,2026-08-01,107.0,observed
300200777_,2026-09-01,111.0,observed
300200723_,2024-01-01,18.0,observed
300200723_,2024-02-01,,blank
300200723_,2024-03-01,40.0,observed
300200723_,2024-04-01,40.0,observed
300200723_,2024-05-01,40.0,observed
300200723_,2024-06-01,40.0,observed
300200723_,2024-07-01,35.0,observed
300200723_,2024-08-01,35.0,observed
300200723_,2024-09-01,33.0,observed
300200723_,2024-10-01,33.0,observed
300200723_,2024-11-01,33.0,observed
300200723_,2024-12-01,33.0,observed
300200723_,2025-01-01,32.0,observed
300200723_,2025-02-01,32.0,observed
300200723_,2025-03-01,32.0,observed
300200723_,2025-04-01,31.0,observed
300200723_,2025-05-01,31.0,observed
300200723_,2025-06-01,31.0,observed
300200723_,2025-07-01,28.0,observed
300200723_,2025-08-01,28.0,observed
300200723_,2025-09-01,28.0,observed
300200723_,2025-10-01,28.0,observed
300200723_,2025-11-01,28.0,observed
300200723_,2025-12-01,28.0,observed
300200723_,2026-01-01,20.0,observed
300200723_,2026-02-01,16.0,observed
300200723_,2026-03-01,16.0,observed
300200723_,2026-04-01,16.0,observed
300200723_,2026-05-01,16.0,observed
300200723_,2026-06-01,16.0,observed
300200723_,2026-07-01,14.0,observed
300200723_,2026-08-01,14.0,observed
300200723_,2026-09-01,9.0,observed
300200724_,2024-01-01,14.0,observed
300200724_,2024-02-01,14.0,observed
300200724_,2024-03-01,9.0,observed
300200724_,2024-04-01,7.0,observed
300200724_,2024-05-01,24.0,observed
300200724_,2024-06-01,23.0,observed
300200724_,2024-07-01,23.0,observed
300200724_,2024-08-01,12.0,observed
300200724_,2024-09-01,16.0,observed
300200724_,2024-10-01,9.0,observed
300200724_,2024-11-01,3.0,observed
300200724_,2024-12-01,,blank
300200724_,2025-01-01,8.0,observed
300200724_,2025-02-01,2.0,observed
300200724_,2025-03-01,1.0,observed
300200724_,2025-04-01,,blank
300200724_,2025-05-01,27.0,observed
300200724_,2025-06-01,20.0,observed
300200724_,2025-07-01,32.0,observed
300200724_,2025-08-01,29.0,observed
300200724_,2025-09-01,28.0,observed
300200724_,2025-10-01,26.0,observed
300200724_,2025-11-01,29.0,observed
300200724_,2025-12-01,29.0,observed
300200724_,2026-01-01,23.0,observed
300200724_,2026-02-01,23.0,observed
300200724_,2026-03-01,23.0,observed
300200724_,2026-04-01,21.0,observed
300200724_,2026-05-01,15.0,observed
300200724_,2026-06-01,15.0,observed
300200724_,2026-07-01,11.0,observed
300200724_,2026-08-01,12.0,observed
300200724_,2026-09-01,8.0,observed
300200725_,2024-01-01,27.0,observed
300200725_,2024-02-01,20.0,observed
300200725_,2024-03-01,19.0,observed
300200725_,2024-04-01,12.0,observed
300200725_,2024-05-01,60.0,observed
300200725_,2024-06-01,53.0,observed
300200725_,2024-07-01,36.0,observed
300200725_,2024-08-01,62.0,observed
300200725_,2024-09-01,96.0,observed
300200725_,2024-10-01,91.0,observed
300200725_,2024-11-01,80.0,observed
300200725_,2024-12-01,69.0,observed
300200725_,2025-01-01,44.0,observed
300200725_,2025-02-01,57.0,observed
300200725_,2025-03-01,12.0,observed
300200725_,2025-04-01,129.0,observed
300200725_,2025-05-01,113.0,observed
300200725_,2025-06-01,93.0,observed
300200725_,2025-07-01,76.0,observed
300200725_,2025-08-01,66.0,observed
300200725_,2025-09-01,57.0,observed
300200725_,2025-10-01,56.0,observed
300200725_,2025-11-01,58.0,observed
300200725_,2025-12-01,78.0,observed
300200725_,2026-01-01,68.0,observed
300200725_,2026-02-01,64.0,observed
300200725_,2026-03-01,52.0,observed
300200725_,2026-04-01,42.0,observed
300200725_,2026-05-01,43.0,observed
300200725_,2026-06-01,51.0,observed
300200725_,2026-07-01,49.0,observed
300200725_,2026-08-01,38.0,observed
300200725_,2026-09-01,10.0,observed
300200726_,2024-01-01,10.0,observed
300200726_,2024-02-01,2.0,observed
300200726_,2024-03-01,9.0,observed
300200726_,2024-04-01,1.0,observed
300200726_,2024-05-01,101.0,observed
300200726_,2024-06-01,93.0,observed
300200726_,2024-07-01,71.0,observed
300200726_,2024-08-01,105.0,observed
300200726_,2024-09-01,85.0,observed
300200726_,2024-10-01,84.0,observed
300200726_,2024-11-01,53.0,observed
300200726_,2024-12-01,41.0,observed
300200726_,2025-01-01,112.0,observed
300200726_,2025-02-01,110.0,observed
300200726_,2025-03-01,89.0,observed
300200726_,2025-04-01,152.0,observed
300200726_,2025-05-01,147.0,observed
300200726_,2025-06-01,113.0,observed
300200726_,2025-07-01,99.0,observed
300200726_,2025-08-01,84.0,observed
300200726_,2025-09-01,69.0,observed
300200726_,2025-10-01,45.0,observed
300200726_,2025-11-01,79.0,observed
300200726_,2025-12-01,81.0,observed
300200726_,2026-01-01,86.0,observed
300200726_,2026-02-01,73.0,observed
300200726_,2026-03-01,73.0,observed
300200726_,2026-04-01,73.0,observed
300200726_,2026-05-01,69.0,observed
300200726_,2026-06-01,78.0,observed
300200726_,2026-07-01,64.0,observed
300200726_,2026-08-01,62.0,observed
300200726_,2026-09-01,53.0,observed
300200727_,2024-01-01,3.0,observed
300200727_,2024-02-01,3.0,observed
300200727_,2024-03-01,8.0,observed
300200727_,2024-04-01,8.0,observed
300200727_,2024-05-01,13.0,observed
300200727_,2024-06-01,13.0,observed
300200727_,2024-07-01,13.0,observed
300200727_,2024-08-01,13.0,observed
300200727_,2024-09-01,12.0,observed
300200727_,2024-10-01,12.0,observed
300200727_,2024-11-01,12.0,observed
300200727_,2024-12-01,12.0,observed
300200727_,2025-01-01,12.0,observed
300200727_,2025-02-01,12.0,observed
300200727_,2025-03-01,12.0,observed
300200727_,2025-04-01,11.0,observed
300200727_,2025-05-01,11.0,observed
300200727_,2025-06-01,11.0,observed
300200727_,2025-07-01,2.0,observed
300200727_,2025-08-01,7.0,observed
300200727_,2025-09-01,7.0,observed
300200727_,2025-10-01,7.0,observed
300200727_,2025-11-01,7.0,observed
300200727_,2025-12-01,7.0,observed
300200727_,2026-01-01,7.0,observed
300200727_,2026-02-01,7.0,observed
300200727_,2026-03-01,7.0,observed
300200727_,2026-04-01,7.0,observed
300200727_,2026-05-01,7.0,observed
300200727_,2026-06-01,7.0,observed
300200727_,2026-07-01,7.0,observed
300200727_,2026-08-01,7.0,observed
300200727_,2026-09-01,7.0,observed
300200728_,2024-01-01,23.0,observed
300200728_,2024-02-01,23.0,observed
300200728_,2024-03-01,21.0,observed
300200728_,2024-04-01,20.0,observed
300200728_,2024-05-01,10.0,observed
300200728_,2024-06-01,6.0,observed
300200728_,2024-07-01,2.0,observed
300200728_,2024-08-01,17.0,observed
300200728_,2024-09-01,14.0,observed
300200728_,2024-10-01,14.0,observed
300200728_,2024-11-01,4.0,observed
300200728_,2024-12-01,9.0,observed
300200728_,2025-01-01,16.0,observed
300200728_,2025-02-01,15.0,observed
300200728_,2025-03-01,7.0,observed
300200728_,2025-04-01,36.0,observed
300200728_,2025-05-01,26.0,observed
300200728_,2025-06-01,26.0,observed
300200728_,2025-07-01,21.0,observed
300200728_,2025-08-01,21.0,observed
300200728_,2025-09-01,20.0,observed
300200728_,2025-10-01,16.0,observed
300200728_,2025-11-01,15.0,observed
300200728_,2025-12-01,10.0,observed
300200728_,2026-01-01,7.0,observed
300200728_,2026-02-01,12.0,observed
300200728_,2026-03-01,8.0,observed
300200728_,2026-04-01,8.0,observed
300200728_,2026-05-01,7.0,observed
300200728_,2026-06-01,8.0,observed
300200728_,2026-07-01,8.0,observed
300200728_,2026-08-01,9.0,observed
300200728_,2026-09-01,4.0,observed
300200729_,2024-01-01,11.0,observed
300200729_,2024-02-01,11.0,observed
300200729_,2024-03-01,21.0,observed
300200729_,2024-04-01,20.0,observed
300200729_,2024-05-01,16.0,observed
300200729_,2024-06-01,10.0,observed
300200729_,2024-07-01,3.0,observed
300200729_,2024-08-01,34.0,observed
300200729_,2024-09-01,6.0,observed
300200729_,2024-10-01,60.0,observed
300200729_,2024-11-01,19.0,observed
300200729_,2024-12-01,17.0,observed
300200729_,2025-01-01,60.0,observed
300200729_,2025-02-01,60.0,observed
300200729_,2025-03-01,33.0,observed
300200729_,2025-04-01,115.0,observed
300200729_,2025-05-01,70.0,observed
300200729_,2025-06-01,70.0,observed
300200729_,2025-07-01,88.0,observed
300200729_,2025-08-01,78.0,observed
300200729_,2025-09-01,66.0,observed
300200729_,2025-10-01,46.0,observed
300200729_,2025-11-01,66.0,observed
300200729_,2025-12-01,28.0,observed
300200729_,2026-01-01,77.0,observed
300200729_,2026-02-01,71.0,observed
300200729_,2026-03-01,53.0,observed
300200729_,2026-04-01,75.0,observed
300200729_,2026-05-01,79.0,observed
300200729_,2026-06-01,76.0,observed
300200729_,2026-07-01,28.0,observed
300200729_,2026-08-01,51.0,observed
300200729_,2026-09-01,74.0,observed
300200730_,2024-01-01,19.0,observed
300200730_,2024-02-01,18.0,observed
300200730_,2024-03-01,36.0,observed
300200730_,2024-04-01,34.0,observed
300200730_,2024-05-01,56.0,observed
300200730_,2024-06-01,42.0,observed
300200730_,2024-07-01,12.0,observed
300200730_,2024-08-01,44.0,observed
300200730_,2024-09-01,74.0,observed
300200730_,2024-10-01,76.0,observed
300200730_,2024-11-01,51.0,observed
300200730_,2024-12-01,7.0,observed
300200730_,2025-01-01,66.0,observed
300200730_,2025-02-01,42.0,observed
300200730_,2025-03-01,22.0,observed
300200730_,2025-04-01,142.0,observed
300200730_,2025-05-01,60.0,observed
300200730_,2025-06-01,60.0,observed
300200730_,2025-07-01,36.0,observed
300200730_,2025-08-01,12.0,observed
300200730_,2025-09-01,114.0,observed
300200730_,2025-10-01,96.0,observed
300200730_,2025-11-01,105.0,observed
300200730_,2025-12-01,81.0,observed
300200730_,2026-01-01,58.0,observed
300200730_,2026-02-01,106.0,observed
300200730_,2026-03-01,102.0,observed
300200730_,2026-04-01,78.0,observed
300200730_,2026-05-01,80.0,observed
300200730_,2026-06-01,70.0,observed
300200730_,2026-07-01,50.0,observed
300200730_,2026-08-01,47.0,observed
300200730_,2026-09-01,20.0,observed
300200731_,2024-01-01,4.0,observed
300200731_,2024-02-01,1.0,observed
300200731_,2024-03-01,1.0,observed
300200731_,2024-04-01,1.0,observed
300200731_,2024-05-01,11.0,observed
300200731_,2024-06-01,8.0,observed
300200731_,2024-07-01,7.0,observed
300200731_,2024-08-01,5.0,observed
300200731_,2024-09-01,8.0,observed
300200731_,2024-10-01,6.0,observed
300200731_,2024-11-01,5.0,observed
300200731_,2024-12-01,8.0,observed
300200731_,2025-01-01,7.0,observed
300200731_,2025-02-01,7.0,observed
300200731_,2025-03-01,6.0,observed
300200731_,2025-04-01,10.0,observed
300200731_,2025-05-01,10.0,observed
300200731_,2025-06-01,5.0,observed
300200731_,2025-07-01,3.0,observed
300200731_,2025-08-01,8.0,observed
300200731_,2025-09-01,8.0,observed
300200731_,2025-10-01,8.0,observed
300200731_,2025-11-01,8.0,observed
300200731_,2025-12-01,8.0,observed
300200731_,2026-01-01,4.0,observed
300200731_,2026-02-01,4.0,observed
300200731_,2026-03-01,3.0,observed
300200731_,2026-04-01,3.0,observed
300200731_,2026-05-01,3.0,observed
300200731_,2026-06-01,3.0,observed
300200731_,2026-07-01,3.0,observed
300200731_,2026-08-01,3.0,observed
300200731_,2026-09-01,1.0,observed
300200732_,2024-01-01,,blank
300200732_,2024-02-01,,blank
300200732_,2024-03-01,110.0,observed
300200732_,2024-04-01,110.0,observed
300200732_,2024-05-01,105.0,observed
300200732_,2024-06-01,57.0,observed
300200732_,2024-07-01,50.0,observed
300200732_,2024-08-01,79.0,observed
300200732_,2024-09-01,40.0,observed
300200732_,2024-10-01,34.0,observed
300200732_,2024-11-01,12.0,observed
300200732_,2024-12-01,88.0,observed
300200732_,2025-01-01,108.0,observed
300200732_,2025-02-01,106.0,observed
300200732_,2025-03-01,105.0,observed
300200732_,2025-04-01,134.0,observed
300200732_,2025-05-01,134.0,observed
300200732_,2025-06-01,134.0,observed
300200732_,2025-07-01,130.0,observed
300200732_,2025-08-01,129.0,observed
300200732_,2025-09-01,126.0,observed
300200732_,2025-10-01,121.0,observed
300200732_,2025-11-01,121.0,observed
300200732_,2025-12-01,121.0,observed
300200732_,2026-01-01,114.0,observed
300200732_,2026-02-01,77.0,observed
300200732_,2026-03-01,77.0,observed
300200732_,2026-04-01,67.0,observed
300200732_,2026-05-01,62.0,observed
300200732_,2026-06-01,60.0,observed
300200732_,2026-07-01,41.0,observed
300200732_,2026-08-01,34.0,observed
300200732_,2026-09-01,27.0,observed
300200778_,2024-01-01,,blank
300200778_,2024-02-01,,blank
300200778_,2024-03-01,,blank
300200778_,2024-04-01,,blank
300200778_,2024-05-01,,blank
300200778_,2024-06-01,168.0,observed
300200778_,2024-07-01,141.0,observed
300200778_,2024-08-01,98.0,observed
300200778_,2024-09-01,147.0,observed
300200778_,2024-10-01,164.0,observed
300200778_,2024-11-01,164.0,observed
300200778_,2024-12-01,76.0,observed
300200778_,2025-01-01,24.0,observed
300200778_,2025-02-01,159.0,observed
300200778_,2025-03-01,159.0,observed
300200778_,2025-04-01,180.0,observed
300200778_,2025-05-01,174.0,observed
300200778_,2025-06-01,163.0,observed
300200778_,2025-07-01,153.0,observed
300200778_,2025-08-01,113.0,observed
300200778_,2025-09-01,40.0,observed
300200778_,2025-10-01,105.0,observed
300200778_,2025-11-01,129.0,observed
300200778_,2025-12-01,8.0,observed
300200778_,2026-01-01,158.0,observed
300200778_,2026-02-01,93.0,observed
300200778_,2026-03-01,143.0,observed
300200778_,2026-04-01,131.0,observed
300200778_,2026-05-01,125.0,observed
300200778_,2026-06-01,127.0,observed
300200778_,2026-07-01,126.0,observed
300200778_,2026-08-01,114.0,observed
300200778_,2026-09-01,97.0,observed
300200733_,2024-01-01,1.0,observed
300200733_,2024-02-01,2.0,observed
300200733_,2024-03-01,32.0,observed
300200733_,2024-04-01,32.0,observed
300200733_,2024-05-01,27.0,observed
300200733_,2024-06-01,15.0,observed
300200733_,2024-07-01,13.0,observed
300200733_,2024-08-01,32.0,observed
300200733_,2024-09-01,24.0,observed
300200733_,2024-10-01,18.0,observed
